id_commune;nom_commune;lat;lon
80602;OCCOCHES;50.1823597887; 2.28746052815
60670;VERNEUIL-EN-HALATTE;49.2729920918; 2.53462190972
8484;VILLE-SUR-RETOURNE;49.3939644349; 4.44716012221
67475;SPARSBACH;48.8795880756; 7.40029606816
5180;LES VIGNEAUX;44.8212773186; 6.53677172828
17309;SAINT-AIGULIN;45.1668978802; -0.0436327584694
62626;NOYELLES-LES-VERMELLES;50.4912262518; 2.72838985487
25369;MARVELISE;47.5218664917; 6.59359255229
44032;LA CHAPELLE-HEULIN;47.1722913827; -1.34993806222
80016;ALBERT;50.0040829344; 2.6483138296
24079;CANTILLAC;45.4000368216; 0.643672265068
17450;TORXE;45.9609696756; -0.637755810704
43238;SENEUJOLS;44.9541814501; 3.78325926498
60372;LUCHY;49.5519072556; 2.11494855936
73135;HERMILLON;45.3048823312; 6.38960278843
18127;LIGNIERES;46.7617210337; 2.20479418633
57438;MALROY;49.174168393; 6.21680938131
62371;GIVENCHY-EN-GOHELLE;50.3925166262; 2.77782748947
